energy level,average power,variation of power,target level,infer level,judge
328.517,411.426,66.45812962,3,2,false
273.17,367.6678,71.97511193,2,1,false
220.383,320.487,76.53590204,2,1,false
170.956,271.3656,78.25493547,1,1,true
126.86,223.9772,80.00690254,1,1,true
88.5022,175.97424,73.32786444,0,0,true
56.3701,132.61426,65.12602788,0,0,true
30.5047,94.6386,55.85215928,0,0,true
12.2272,62.89284,45.84261583,0,0,true
1.57093,37.835026,35.12581166,0,0,true
0.476214,20.2298288,23.52708041,0,0,true
7.15554,10.3869168,12.19115758,0,0,true
20.9041,8.4667968,8.395667483,0,0,true
40.7539,14.1721368,16.93746445,0,0,true
67.2086,27.2996708,27.1105426,0,0,true
97.6267,46.729768,36.32724836,0,0,true
133.707,72.04006,44.92922449,1,1,true
170.892,102.03764,51.797892,1,1,true
208.881,135.66306,56.43259009,2,1,false
250.758,172.37294,60.33511533,2,1,false
281.699,209.1874,59.47682163,2,1,false
314.44,245.334,57.00417706,3,2,false
345.798,280.3152,53.4576631,3,2,false
375.334,313.6058,49.5360832,3,5,false
400.789,343.612,47.34051743,4,5,false
421.755,371.6232,42.7623392,4,5,false
436.097,395.9546,36.19854282,4,5,false
439.668,414.7286,26.80578037,4,5,false
441.511,427.964,17.05639777,4,5,false
439.668,435.7398,8.060249419,4,5,false
432.54,437.8968,3.580199953,4,5,false
420.054,434.6882,8.873020748,4,5,false
397.379,426.2304,18.19634634,3,5,false
375.334,412.995,26.48346565,3,5,false
349.071,394.8756,33.68516505,3,5,false
317.56,371.8796,40.16769932,3,2,false
284.571,344.783,44.95738658,2,2,true
254.867,316.2806,48.32514937,2,1,false
220.311,285.276,50.64018713,2,1,false
188.271,253.116,51.05525,1,1,true
150.142,219.6324,53.08345412,1,1,true
117.271,186.1724,54.62231423,1,1,true
87.6326,152.72552,53.22608396,0,0,true
60.9638,120.85608,50.26473459,0,0,true
39.6715,91.13618,43.97720002,0,0,true
20.9041,65.2886,38.23070688,0,0,true
8.60519,43.555438,31.605123,0,0,true
1.67025,26.362968,24.13090778,0,0,true
0.152219,14.2006518,16.42695157,0,0,true
4.11601,7.0895538,8.358771895,0,0,true
12.8314,5.4750138,5.209838874,0,0,true
25.5029,8.8545558,10.52118561,0,0,true
41.914,16.9033058,17.03072301,0,0,true
63.0374,29.480342,23.54266683,0,0,true
87.6783,46.1928,29.85025277,0,0,true
113.603,66.34712,35.22896302,1,1,true
140.848,89.41614,39.32413933,1,1,true
170.956,115.22454,42.56606526,1,1,true
201.546,142.92626,45.10667929,2,1,false
230.71,171.5326,46.63819398,2,1,false
253.546,199.5212,45.14984808,2,1,false
287.623,228.8762,45.17974592,2,1,false
316.085,257.902,45.28514565,3,2,false
337.954,285.1836,43.91432893,3,2,false
355.57,310.1556,40.56704768,3,2,false
365.478,332.542,31.35645083,3,5,false
373.729,349.7632,23.06898239,3,5,false
370.436,360.6334,14.41396076,3,5,false
373.729,367.7884,7.619358392,3,5,false
363.802,369.4348,4.617017728,3,5,false
349.162,366.1716,10.33628552,3,5,false
328.517,357.1292,18.56936194,3,2,false
308.415,344.725,26.48568612,3,2,false
283.256,326.6304,32.03942679,2,2,true
253.546,304.5792,37.53140034,2,1,false
221.616,279.07,42.65001208,2,1,false
190.688,251.5042,47.01887809,1,1,true
157.704,221.362,49.64870806,1,1,true
125.873,189.8854,50.48112765,1,1,true
94.2827,158.03274,50.5163872,0,1,false
71.5547,128.02048,47.80053139,0,0,true
45.9205,99.06698,44.04891044,0,0,true
25.9481,72.7158,39.36169809,0,0,true
11.9222,49.92564,33.43123551,0,0,true
3.29136,31.727372,27.48596251,0,0,true
0.00192653,17.41681731,18.82976696,0,0,true
2.2783,8.688377306,10.65395409,0,0,true
9.38013,5.374783306,5.042517203,0,0,true
20.9041,7.171163306,8.424132375,0,0,true
37.0144,13.91577131,15.26418392,0,0,true
56.9943,25.314246,22.0483541,0,0,true
81.3136,41.121306,28.7248881,0,0,true
106.342,60.51368,34.15549959,1,0,false
132.693,82.87146,38.1050403,1,1,true
156.543,106.77718,39.60803263,1,1,true
180.065,131.39132,39.17484836,1,1,true
205.162,156.161,38.74701578,2,1,false
228.051,180.5028,37.84490761,2,1,false
249.369,203.838,36.95628113,2,1,false
268.834,226.2962,35.10297749,2,1,false
287.541,247.7914,32.52790984,2,1,false
296.373,266.0336,27.88940876,2,2,true
302.364,280.8962,21.7026044,3,2,false
305.339,292.0902,14.67114603,3,2,false
305.339,299.3912,7.568470136,3,2,false
302.364,302.3558,3.660361826,3,2,false
293.442,301.7696,4.887145823,2,2,true
281.699,297.6366,10.15632814,2,2,true
267.397,290.0482,15.65080968,2,1,false
246.681,278.3166,22.01445351,2,1,false
224.164,262.6766,27.70254182,2,1,false
202.725,244.5332,31.90412583,2,1,false
177.717,223.7368,35.32757283,1,1,true
152.241,200.7056,37.23373838,1,1,true
130.734,177.5162,37.54647498,1,1,true
105.439,153.7712,38.20645078,1,1,true
84.466,130.1194,36.90741633,0,0,true
62.9987,107.17574,35.55358172,0,0,true
45.2947,85.78648,33.79020542,0,0,true
29.0675,65.45318,30.40008068,0,0,true
16.8022,47.72582,26.89523756,0,0,true
7.15554,32.263728,22.32790049,0,0,true
1.78563,20.021114,17.52860895,0,0,true
0.0173387,10.96564174,12.04572035,0,0,true
2.15488,5.58311774,6.809771325,0,0,true
7.87735,3.79814774,3.498465642,0,0,true
16.8222,5.73147974,6.866986944,0,0,true
30.0485,11.38405374,12.29442779,0,0,true
45.9205,20.564686,17.65471385,0,0,true
65.8166,33.29703,23.157113,0,0,true
82.1514,48.15184,26.37361355,0,0,true
103.743,65.536,29.06912279,1,0,false
122.99,84.1243,30.38926856,1,1,true
144.929,103.926,31.50863043,1,1,true
166.458,124.05428,33.17891478,1,1,true
187.135,145.051,33.25047433,1,1,true
207.755,165.8534,33.4817775,2,1,false
229.452,187.1458,33.25957408,2,1,false
245.381,207.2362,31.68499853,2,1,false
257.678,225.4802,28.42996851,2,1,false
264.693,240.9918,22.89810629,2,1,false
271.721,253.785,16.72245582,2,1,false
274.542,262.803,11.73348471,2,1,false
274.542,268.6352,7.329800591,2,1,false
266.043,270.3082,4.678902938,2,1,false
256.271,268.6238,7.728114692,2,1,false
244.008,263.0812,13.05409816,2,1,false
228.125,253.7978,18.31199278,2,1,false
204.046,239.6986,24.45556626,2,1,false
184.807,223.4514,29.11830045,1,1,true
159.855,204.1682,33.53978467,1,1,true
133.763,182.1192,36.87329366,1,1,true
109.075,158.3092,38.15396493,1,1,true
87.6783,135.03566,38.76687052,0,0,true
65.8166,111.23758,37.06018728,0,0,true
47.0845,88.68348,34.28686679,0,0,true
30.9914,68.12916,31.16957472,0,0,true
17.5295,49.82006,27.81104825,0,0,true
7.6329,33.81098,23.23184528,0,0,true
1.57093,20.961846,18.36051762,0,0,true
0.00192653,11.54533131,12.86473724,0,0,true
2.021,5.751251306,7.188747118,0,0,true
8.34961,3.915273306,3.80403043,0,0,true
17.5091,5.890513306,7.234398743,0,0,true
30.0217,11.58066731,12.36034192,0,0,true
45.8875,20.757782,17.55638467,0,0,true
65.1063,33.374842,22.65325365,0,0,true
83.6611,48.43714,26.5554185,0,0,true
101.913,65.31792,28.71881475,1,0,false
121.051,83.52378,29.5895575,1,1,true
142.823,102.91088,30.50728331,1,1,true
157.643,121.41822,29.9022903,1,1,true
174.287,139.5434,28.73797531,1,1,true
187.068,156.5744,25.96030959,1,1,true
201.477,172.6596,23.21860213,2,1,false
212.705,186.636,21.75503687,2,1,false
219.01,198.9094,18.35365498,2,1,false
224.164,208.8848,14.84432399,2,1,false
224.164,216.304,9.535124095,2,1,false
222.852,220.579,4.881921138,2,1,false
220.311,222.1002,2.336360246,2,1,false
211.426,220.5834,5.355373824,2,1,false
201.477,216.046,9.539574755,2,1,false
192.984,209.81,12.60485408,1,1,true
177.717,200.783,16.49213923,1,1,true
160.905,188.9018,19.94404773,1,1,true
142.823,175.1812,23.7996957,1,1,true
124.89,159.8638,27.06623379,1,1,true
106.342,142.5354,28.26920693,1,1,true
89.2839,124.84878,28.41868611,0,0,true
71.5134,106.97046,28.1821176,0,0,true
53.8004,89.16594,27.98916309,0,0,true
40.7539,72.33872,26.38803466,0,0,true
27.6906,56.60844,24.4199535,0,0,true
17.1437,42.1804,21.41421749,0,0,true
8.09788,29.497296,18.24254976,0,0,true
3.28252,19.39372,15.14368568,0,0,true
0.223786,11.2876972,11.18051783,0,0,true
0.538719,5.857321,7.054365662,0,0,true
3.77699,3.183979,3.172851181,0,0,true
9.66607,3.497617,3.796286844,0,0,true
17.1639,6.273893,7.17338235,0,0,true
28.6483,11.9587958,11.27219313,0,0,true
41.3476,20.120572,15.07033557,0,0,true
55.0959,30.384354,18.28862247,0,0,true
73.0059,43.05232,21.92519627,0,0,true
90.9505,57.80964,24.78905916,0,0,true
106.392,73.35838,26.26325946,1,0,false
122.019,89.49266,26.46047117,1,1,true
139.809,106.43528,26.04784659,1,1,true
158.809,123.5959,26.77223353,1,1,true
170.956,139.597,26.287311,1,1,true
184.807,155.28,24.87810537,1,1,true
194.274,169.731,21.48116278,1,1,true
205.232,182.8156,18.4032779,2,1,false
208.952,192.8442,15.48106118,2,1,false
213.987,201.4504,11.79241622,2,1,false
210.223,206.5336,7.533350138,2,1,false
207.755,209.2298,3.234656504,2,1,false
201.546,208.4926,4.533019667,2,1,false
191.902,205.0826,8.647102538,1,1,true
181.245,198.5342,11.97523122,1,1,true
167.593,190.0082,16.05374631,1,1,true
154.475,179.3522,18.78030081,1,1,true
134.78,165.999,22.43532537,1,1,true
116.375,150.8936,25.80739099,1,1,true
95.9474,133.83408,28.75250867,0,1,false
75.9944,115.51436,30.96179185,0,0,true
59.676,96.55456,30.154399,0,0,true
43.6041,78.31938,28.79717485,0,0,true
29.5692,60.95822,26.16490766,0,0,true
19.0092,45.57058,22.85820318,0,0,true
9.92555,32.35681,19.76063361,0,0,true
3.13403,21.048416,16.04808724,0,0,true
0.186284,12.3648528,12.03757386,0,0,true
0.476214,6.5462556,7.995038166,0,0,true
3.59906,3.4642276,3.922659713,0,0,true
8.85013,3.2491436,3.484859709,0,0,true
16.8022,5.9827776,6.980066282,0,0,true
27.6906,11.4836408,10.96834122,0,0,true
40.7539,19.539178,14.93606598,0,0,true
55.7129,29.961946,18.73248919,0,0,true
72.2163,42.63518,22.02437265,0,0,true
86.8582,56.64638,23.70156101,0,0,true
101.913,71.49086,24.26876972,1,0,false
116.322,86.60448,23.86868027,1,1,true
132.693,102.0005,23.788287,1,1,true
144.87,116.53124,23.22990438,1,1,true
156.543,130.4682,21.83902009,1,1,true
165.328,143.1512,19.38610945,1,1,true
173.195,154.5258,16.11832248,1,1,true
176.613,163.3098,12.88973668,1,1,true
181.179,170.5716,9.749290169,1,1,true
180.065,175.276,6.380845634,1,1,true
178.889,177.9882,3.169056831,1,1,true
173.195,177.9882,3.169056831,1,1,true
168.668,176.3992,5.303820152,1,1,true
160.905,172.3444,7.866682325,1,1,true
150.142,166.3598,11.20045176,1,1,true
136.712,157.9244,14.73118974,1,1,true
125.819,148.4492,17.44061506,1,1,true
112.67,137.2496,19.11083654,1,1,true
98.4475,124.7581,20.16639189,0,1,false
81.3136,110.99242,21.92228272,0,0,true
65.1063,96.67128,24.19147514,0,0,true
51.2906,81.7656,24.69731733,0,0,true
38.6037,66.95234,23.71989801,0,0,true
27.256,52.71404,21.33508037,0,0,true
18.2306,40.09744,18.68169185,0,0,true
10.1885,29.11388,16.29364219,0,0,true
4.46959,19.749678,13.59249634,0,0,true
0.980125,12.224963,10.63883361,0,0,true
0.00770611,6.775304222,7.542786476,0,0,true
1.57093,3.443370222,4.120900995,0,0,true
5.23161,2.451992222,2.275641346,0,0,true
10.4864,3.655354222,4.299848287,0,0,true
17.1639,6.892109222,7.015978623,0,0,true
27.2815,12.346868,10.20362812,0,0,true
38.634,19.759482,13.38482672,0,0,true
52.5557,29.2243,16.83176533,0,0,true
65.8166,40.29034,19.42186019,0,0,true
79.0429,52.66614,20.67583834,0,0,true
91.7896,65.56776,20.99980563,0,0,true
105.489,78.93876,20.84662512,1,0,false
116.375,91.70262,20.18138199,1,1,true
129.788,104.4969,19.94426516,1,1,true
144.929,117.67412,20.67454842,1,1,true
152.301,129.7764,19.40640582,1,1,true
165.39,141.7566,19.15240907,1,1,true
164.263,151.3342,14.75567185,1,1,true
164.263,158.2292,9.166916286,1,1,true
160.967,161.4368,5.368569567,1,1,true
164.263,163.8292,1.672784565,1,1,true
158.809,162.513,2.514817687,1,1,true
155.507,160.7618,3.741164952,1,1,true
148.117,157.5326,6.153843579,1,1,true
137.798,152.8988,10.26861705,1,1,true
122.99,144.6442,14.54714022,1,1,true
101.962,133.2748,21.33828432,1,1,true
94.2827,121.02994,22.9004349,0,0,true
82.1514,107.83682,22.39006281,0,0,true
68.6557,94.00836,20.53421522,0,0,true
53.8361,80.17758,19.39096837,0,0,true
39.151,67.61538,21.92950971,0,0,true
28.1804,54.39492,21.75823099,0,0,true
18.6284,41.69032,19.97166699,0,0,true
10.4864,30.05646,17.06816731,0,0,true
4.84847,20.258934,13.74139043,0,0,true
0.984959,12.6257258,10.93789127,0,0,true
0.0,6.9896458,7.700388546,0,0,true
1.45693,3.5553518,4.282592773,0,0,true
5.03275,2.4646218,2.321487674,0,0,true
11.0302,3.7009678,4.516659733,0,0,true
17.5091,7.005796,7.250503853,0,0,true
27.256,12.456996,10.279724,0,0,true
39.1205,19.98971,13.49928696,0,0,true
50.6638,29.11592,16.04426373,0,0,true
61.6512,39.24012,17.66796283,0,0,true
72.9642,50.33114,18.01839589,0,0,true
87.6326,62.40646,18.89788631,0,0,true
99.3205,74.44646,19.52000797,0,0,true
109.024,86.1185,19.18939558,1,1,true
121.051,97.99846,18.63394181,1,1,true
130.734,109.55242,17.07576204,1,1,true
136.712,119.3683,15.3438373,1,1,true
144.87,128.4782,13.92124636,1,1,true
137.74,134.2214,8.910635656,1,1,true
146.991,139.4094,6.569327195,1,1,true
140.791,141.4208,4.445273974,1,1,true
140.791,142.2366,3.672126264,1,1,true
137.74,140.8106,3.776747317,1,1,true
132.693,139.8012,5.206430754,1,1,true
124.89,135.381,6.734008947,1,1,true
114.489,130.1206,10.60938298,1,1,true
103.693,122.701,13.77991577,1,1,true
91.7429,113.50158,16.34495417,0,0,true
80.524,103.06778,17.63178505,0,0,true
68.6153,91.81284,18.17219783,0,0,true
55.7129,80.05762,18.83471891,0,0,true
46.4508,68.60918,18.26499258,0,0,true
35.9539,57.45138,17.62920604,0,0,true
25.9233,46.53124,16.6476903,0,0,true
17.5091,36.31,15.33617079,0,0,true
10.4706,27.26154,14.34068914,0,0,true
5.42296,19.055972,12.19283197,0,0,true
1.78563,12.222318,9.668133393,0,0,true
0.150322,7.0677224,7.054397811,0,0,true
0.42072,3.6500464,4.35361466,0,0,true
2.55101,2.0661284,2.118949673,0,0,true
6.93549,2.3686344,2.736083217,0,0,true
12.5361,4.5187284,5.240886066,0,0,true
19.3724,8.363144,7.705817219,0,0,true
27.7163,13.82226,9.999641077,0,0,true
37.5504,20.822138,12.15486917,0,0,true
48.263,29.08764,14.22614386,0,0,true
59.676,38.51562,16.02180493,0,0,true
71.5547,48.95208,17.37320049,0,0,true
79.7817,59.36516,17.06354537,0,0,true
92.6326,70.3816,17.23867296,0,0,true
100.246,80.7782,16.20872331,1,0,false
108.16,90.475,14.87625054,1,1,true
119.18,100.00006,14.97979267,1,1,true
127.851,109.61392,14.16278584,1,1,true
136.769,118.4412,14.67793234,1,1,true
136.769,125.7458,12.2456506,1,1,true
138.773,131.8684,8.258938479,1,1,true
136.769,135.3862,4.300757515,1,1,true
141.834,138.1828,2.217886877,1,1,true
129.788,136.7866,4.427274929,1,1,true
125.873,134.6074,6.590994712,1,1,true
120.14,130.8808,8.606400914,1,1,true
110.865,125.7,11.48954366,1,1,true
97.6748,116.86816,12.87572662,0,1,false
85.2747,107.9655,16.5686075,0,0,true
73.0059,97.39208,18.97751328,0,0,true
61.6895,85.70198,19.45827719,0,0,true
48.263,73.18158,19.35972477,0,0,true
39.151,61.47682,18.52263,0,0,true
29.0938,50.24064,17.48866401,0,0,true
20.5489,39.74924,16.09664924,0,0,true
12.2272,29.85678,14.34566415,0,0,true
6.27149,21.458478,13.11499053,0,0,true
2.02794,14.033866,10.9191124,0,0,true
0.186284,8.2523628,8.287537049,0,0,true
0.223786,4.18734,5.132354426,0,0,true
2.14772,2.171444,2.478193159,0,0,true
6.69361,2.255868,2.653758486,0,0,true
9.1132,3.67292,4.034247313,0,0,true
19.351,7.5058632,7.504813448,0,0,true
28.1545,13.092006,10.51904815,0,0,true
37.0144,20.065342,12.76683163,0,0,true
47.6551,28.25764,14.98991959,0,0,true
57.659,37.9668,15.2100477,0,0,true
68.6153,47.81966,16.06837341,0,0,true
78.9996,57.98868,16.59213517,0,0,true
86.8582,67.95744,15.79433191,0,0,true
98.4475,78.11592,15.80608152,0,0,true
106.342,87.85252,15.02953733,1,1,true
110.814,96.29226,13.27178251,1,1,true
115.43,103.57834,11.2510337,1,1,true
120.087,110.2241,8.343937638,1,1,true
120.087,114.552,5.987906103,1,1,true
121.051,117.4938,4.329608608,1,1,true
119.127,119.1564,2.19137304,1,1,true
118.224,119.7152,1.075928529,1,0,false
112.67,118.2318,3.283470679,1,1,true
109.892,116.1928,4.702329497,1,1,true
100.197,112.022,7.64416866,1,1,true
92.5857,106.71374,10.24858368,0,0,true
82.8601,99.64096,12.31384222,0,0,true
72.9642,91.6998,14.43179104,0,0,true
62.3424,82.18988,15.09813128,0,0,true
52.5203,72.65454,15.91562389,0,0,true
42.4206,62.62152,16.0215548,0,0,true
34.4208,52.93366,15.35552184,0,0,true
25.9233,43.52548,14.39562402,0,0,true
18.988,34.8546,13.23845356,0,0,true
12.2102,26.79258,12.00768163,0,0,true
6.25928,19.560316,11.09719401,0,0,true
2.54323,13.184802,9.461794187,0,0,true
0.535146,8.1071712,7.532180791,0,0,true
0.00192653,4.309956506,5.053299628,0,0,true
0.984959,2.064908306,2.52902662,0,0,true
3.60832,1.534716306,1.497310133,0,0,true
7.6329,2.552650306,3.160599108,0,0,true
13.468,5.139221106,5.513173761,0,0,true
20.9264,9.3241158,8.013376997,0,0,true
29.0938,14.945884,10.24858932,0,0,true
37.5504,21.7343,11.959778,0,0,true
46.484,29.50452,13.07633104,0,0,true
50.6985,36.95062,12.2347305,0,0,true
65.8166,45.92866,13.89422259,0,0,true
74.5137,55.01264,14.94403077,0,0,true
85.2747,64.5575,16.19133187,0,0,true
93.4322,73.94714,16.6951124,0,0,true
101.127,84.03284,14.18225931,1,0,false
109.075,92.68452,13.46817044,1,1,true
112.721,100.32598,11.23486468,1,1,true
115.482,106.36744,9.021591532,1,1,true
118.277,111.3364,6.644938359,1,1,true
118.277,114.7664,3.928625816,1,1,true
116.375,116.2264,2.306185335,1,1,true
115.482,116.7786,1.415595387,1,0,false
110.865,115.8552,3.043098618,1,1,true
105.489,113.2976,5.1460712,1,1,true
97.6748,109.17716,7.75105673,0,1,false
86.9037,103.2829,11.3015722,0,0,true
79.0429,95.99508,13.07765359,0,0,true
67.2486,87.2718,15.07371567,0,0,true
60.3561,78.24522,14.95042152,0,0,true
46.484,68.00706,15.82108822,0,0,true
36.5117,57.92866,16.79457722,0,0,true
27.7163,47.66334,16.3426045,0,0,true
19.7607,38.16576,15.90815568,0,0,true
12.2272,28.53998,13.50367701,0,0,true
6.27149,20.497478,12.04040875,0,0,true
2.55101,13.70534,10.18381665,0,0,true
0.365707,8.2352214,7.856021691,0,0,true
0.0291357,4.28890854,5.08685971,0,0,true
1.06896,2.05726054,2.547297596,0,0,true
4.28593,1.66014854,1.758809831,0,0,true
8.60519,2.87098454,3.622257436,0,0,true
14.4147,5.68078314,5.9158496,0,0,true
22.1026,10.095476,8.370730119,0,0,true
30.0217,15.886024,10.34650511,0,0,true
38.6037,22.749578,11.98112501,0,0,true
48.8407,30.79668,13.51936675,0,0,true
56.9943,39.3126,14.02172124,0,0,true
67.2086,48.3338,14.67589124,0,0,true
75.9519,57.51984,14.72274535,0,0,true
82.1071,66.22052,13.55766169,0,0,true
90.904,74.63318,13.12052364,0,0,true
96.7612,82.58656,11.73488897,0,0,true
102.801,89.70504,10.83522749,1,1,true
105.439,95.60246,9.409030816,1,1,true
106.342,100.44944,6.5166392,1,1,true
104.539,103.17644,3.817485333,1,1,true
104.539,104.732,1.312936404,1,0,false
101.913,104.5544,1.654954622,1,0,false
100.197,103.506,2.432293362,1,0,false
95.0895,101.2555,3.909444622,0,0,true
90.069,98.3615,5.779603338,0,0,true
82.1071,93.87512,8.047068482,0,0,true
74.4716,88.38684,10.25066134,0,0,true
65.1063,81.3687,12.00558671,0,0,true
56.9943,73.74966,13.15426375,0,0,true
48.8407,65.504,13.2883361,0,0,true
39.1205,56.90668,13.75841645,0,0,true
32.921,48.59656,13.02566746,0,0,true
24.5998,40.49526,12.78465602,0,0,true
17.1437,32.52514,12.34152227,0,0,true
10.7406,24.90512,11.48148344,0,0,true
6.69361,18.419742,10.56621121,0,0,true
3.28252,12.492046,8.510881038,0,0,true
0.818422,7.7357704,6.44797229,0,0,true
0.0167025,4.3103709,4.436029976,0,0,true
0.538719,2.2699947,2.773773801,0,0,true
2.42031,1.4153347,1.376343724,0,0,true
5.64089,1.8870087,2.28220524,0,0,true
10.204,3.7641243,4.22038194,0,0,true
16.1098,6.9827438,6.281350886,0,0,true
22.9591,11.46682,8.231119012,0,0,true
30.5047,17.083698,9.922955963,0,0,true
38.634,23.68232,11.28748001,0,0,true
46.484,30.93832,12.08958892,0,0,true
54.4462,38.6056,12.4843116,0,0,true
62.3809,46.48996,12.58042536,0,0,true
72.2578,54.84058,13.16109018,0,0,true
80.5677,63.22732,13.60516085,0,0,true
85.2747,70.98546,12.70045399,0,0,true
91.7896,78.45414,11.46260596,0,0,true
97.6748,85.51292,9.842740888,0,0,true
100.246,91.11056,8.249481272,1,0,false
103.743,95.74562,7.301087288,1,1,true
103.743,99.43928,4.98311656,1,1,true
102.851,101.65156,2.644670011,1,0,false
101.127,102.342,1.585411934,1,0,false
96.8092,101.65464,2.911634635,0,0,true
92.6326,99.43256,4.643765327,0,0,true
87.6783,96.21962,6.209388931,0,0,true
78.2644,91.3023,8.828088528,0,0,true
69.385,84.9539,11.11387629,0,0,true
60.3561,77.66328,13.16065074,0,0,true
51.9563,69.52802,14.13034779,0,0,true
42.4524,60.48284,14.08232086,0,0,true
33.9361,51.61718,14.04272886,0,0,true
25.9481,42.9298,13.73541335,0,0,true
19.0092,34.66042,13.05040482,0,0,true
11.9222,26.6536,12.02690333,0,0,true
6.70623,19.504366,10.85499159,0,0,true
2.98055,13.313256,9.279489528,0,0,true
0.82284,8.288204,7.323782741,0,0,true
0.0173387,4.48983174,4.895928742,0,0,true
0.535146,2.21242094,2.754401685,0,0,true
2.68515,1.40820494,1.336249471,0,0,true
5.62931,1.93795694,2.295894359,0,0,true
10.4706,3.86750894,4.302068712,0,0,true
16.4443,7.1529012,6.391674894,0,0,true
23.3345,11.712772,8.329186321,0,0,true
30.9643,17.368602,10.08318756,0,0,true
37.5205,23.74684,10.85772884,0,0,true
44.7059,30.5939,11.18228058,0,0,true
52.5203,37.8091,11.40650996,0,0,true
60.3182,45.20584,11.66212462,0,0,true
69.3443,52.88184,12.54252279,0,0,true
73.716,60.12094,11.8883149,0,0,true
77.4468,66.66912,10.16731017,0,0,true
83.6611,72.89728,8.776177644,0,0,true
86.8582,78.20528,7.139413313,0,0,true
89.2839,82.1932,6.492037714,0,0,true
89.2839,85.30678,4.963099316,0,0,true
89.2839,87.6742,2.477106673,0,0,true
88.4563,88.63324,1.055005933,0,0,true
86.8582,88.63324,1.055005933,0,0,true
85.2297,87.8224,1.755389461,0,0,true
78.9996,85.76554,4.08894916,0,0,true
72.2163,82.35202,6.704857837,0,0,true
67.89,78.23876,8.171807075,0,0,true
58.3275,72.53262,10.3256608,0,0,true
51.9212,65.87092,10.81897226,0,0,true
45.2947,59.12994,11.09070757,0,0,true
37.5205,52.19078,11.69370075,0,0,true
30.5047,44.71372,11.08218136,0,0,true
23.3345,37.71512,11.38082825,0,0,true
17.5091,30.8327,11.04224861,0,0,true
12.2102,24.2158,10.08038009,0,0,true
6.92265,18.09623,9.236457129,0,0,true
3.59906,12.715102,7.947699017,0,0,true
1.45693,8.339588,6.536682793,0,0,true
0.26724,4.891216,4.809869863,0,0,true
0.0914267,2.46746134,2.856436139,0,0,true
1.16691,1.31631334,1.401243097,0,0,true
3.44349,1.28519934,1.338192502,0,0,true
6.93549,2.38091134,2.874735026,0,0,true
11.0464,4.53674334,4.484457465,0,0,true
16.8222,7.882898,6.237573352,0,0,true
22.5404,12.157596,7.648560982,0,0,true
29.0938,17.287658,8.850333642,0,0,true
35.9832,23.0972,9.835085656,0,0,true
43.6041,29.60874,10.6092653,0,0,true
50.1099,36.26628,11.01605422,0,0,true
58.3647,43.43114,11.49650048,0,0,true
65.8166,50.7757,11.77406882,0,0,true
71.5547,57.89,11.34016367,0,0,true
77.4897,64.66712,10.77974689,0,0,true
82.9045,71.22604,9.622941204,0,0,true
84.5108,76.45526,7.822260899,0,0,true
86.9037,80.67268,6.160493423,0,0,true
87.6783,83.8974,4.054435033,0,0,true
87.6783,85.93512,2.134762591,0,0,true
87.6783,86.88988,1.371589491,0,0,true
83.7057,86.72886,1.722960704,0,0,true
79.0429,85.1567,3.826204095,0,0,true
74.5137,82.52378,5.718675435,0,0,true
67.9302,78.57416,7.73335317,0,0,true
61.0019,73.23888,8.983205135,0,0,true
55.0959,67.51692,9.730122933,0,0,true
47.6888,61.2461,10.516551,0,0,true
40.785,54.50036,10.69455168,0,0,true
32.447,47.40372,11.31008765,0,0,true
25.9481,40.39296,11.63348273,0,0,true
19.0092,33.17562,11.42355511,0,0,true
13.468,26.33146,10.78813825,0,0,true
7.87735,19.74993,9.754516637,0,0,true
3.93984,14.048498,8.758054924,0,0,true
1.57093,9.173064,7.107284928,0,0,true
0.186284,5.4084808,5.366707702,0,0,true
0.184185,2.7517178,3.250064419,0,0,true
1.25819,1.4278858,1.536842455,0,0,true
3.59906,1.3597298,1.398963565,0,0,true
6.92265,2.4300738,2.87235489,0,0,true
11.6044,4.713697,4.638444902,0,0,true
16.4443,7.96572,6.129294091,0,0,true
22.9357,12.301222,7.671366221,0,0,true
29.5427,17.48995,8.976718326,0,0,true
36.4822,23.40186,9.957537587,0,0,true
41.8824,29.45746,10.19324603,0,0,true
48.8407,35.93674,10.14977059,0,0,true
54.4102,42.23164,9.825785274,0,0,true
59.6384,48.25078,9.314237605,0,0,true
66.4909,54.25252,9.501554819,0,0,true
70.773,60.03064,8.86130934,0,0,true
73.716,65.0057,7.943699138,0,0,true
76.7189,69.46744,6.667237787,0,0,true
76.7189,72.88354,4.342614062,0,0,true
77.4468,75.07472,2.801086141,0,0,true
76.7189,76.2639,1.458777041,0,0,true
75.9519,76.71108,0.528635424,0,0,true
74.4716,76.26162,1.131697807,0,0,true
70.0365,74.92514,2.946823704,0,0,true
64.3999,72.31576,5.126223458,0,0,true
58.3275,68.63748,7.310056856,0,0,true
54.4102,64.32914,8.213609338,0,0,true
47.051,58.84502,8.876095419,0,0,true
41.3162,53.10096,9.112895521,0,0,true
35.4295,47.30688,9.339929032,0,0,true
29.5427,41.54992,9.712571505,0,0,true
22.1026,35.0884,9.764622765,0,0,true
17.1437,29.10694,9.764867787,0,0,true
11.9054,23.22478,9.423885729,0,0,true
7.61943,17.662766,8.589677651,0,0,true
4.10612,12.57545,7.217619883,0,0,true
1.90486,8.535902,6.121301142,0,0,true
0.417562,5.1906744,4.629844224,0,0,true
0.00192653,2.809979706,3.132046399,0,0,true
