657.3	658	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
658	658	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
658	658	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
658	662.2	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
662.2	662.2	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
662.2	666.4	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
666.4	666.4	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
666.4	668.5	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
668.5	674.8	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
674.8	674.8	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
674.8	674.8	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
674.8	683.2	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
683.2	687.4	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	6	1	676.2
687.4	687.4	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	6	1	676.2
687.4	700	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	6	1	676.2
700	700	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	6	1	676.2
700	706.3	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	6	1	676.2
706.3	714	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	6	1	676.2
714	725.2	36	2	3	714	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
725.2	725.2	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
725.2	725.2	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
725.2	750.4	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
750.4	763	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
763	763	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
763	778.4	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
778.4	778.4	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
778.4	800.8	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
800.8	800.8	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
800.8	827.4	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
827.4	876.4	36	8	1	725.2	72	6	1	638.4	108	4	1	551.6	144	5	1	708.4	90	6	1	676.2
876.4	876.4	36	8	1	725.2	72	6	1	638.4	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
876.4	876.4	36	8	1	725.2	72	6	1	638.4	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
876.4	924	36	8	1	725.2	72	6	1	638.4	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
924	952	36	8	1	725.2	72	6	1	638.4	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
952	980.7	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
980.7	987	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
987	993.3	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
993.3	999.6	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
